Gene ID	source_id	Organism	Genomic Location (Gene)	Product Description	Score	Ortholog count	Ortholog Group
TGGT1_313050	TGGT1_313050-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,029,667..3,032,979(-)	oxidoreductase, short chain dehydrogenase/reductase family protein	5.589	19	OG6_104872
TGGT1_313055	TGGT1_313055-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,034,408..3,034,936(-)	hypothetical protein	5.589	13	OG6_489624
TGGT1_313060	TGGT1_313060-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,036,656..3,043,546(+)	putative eukaryotic translation initiation factor 2B	5.589	42	OG6_102470
TGGT1_313070	TGGT1_313070-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,045,463..3,046,464(+)	hypothetical protein	5.589	17	OG6_491078
TGGT1_313080	TGGT1_313080-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,049,384..3,050,751(-)	hypothetical protein	5.589	31	OG6_181870
TGGT1_313090	TGGT1_313090-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,053,007..3,054,045(+)	hypothetical protein	5.589	10	OG6_491411
TGGT1_313100	TGGT1_313100-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,055,116..3,063,604(+)	signal recognition particle SRP54 protein	5.589	46	OG6_100507
TGGT1_313110	TGGT1_313110-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,068,187..3,070,226(+)	hypothetical protein	5.589	18	OG6_489355
TGGT1_313120	TGGT1_313120-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,072,681..3,082,718(-)	DNA-directed RNA polymerase, alpha subunit	5.589	43	OG6_105781
TGGT1_313130	TGGT1_313130-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,084,517..3,093,785(+)	hypothetical protein	5.589	21	OG6_490731
TGGT1_313140	TGGT1_313140-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,095,680..3,101,525(-)	isocitrate dehydrogenase	5.589	62	OG6_100639
TGGT1_313150	TGGT1_313150-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,102,924..3,106,015(-)	DUF89/Fructose bisphosphatase	5.589	27	OG6_102304
TGGT1_313160	TGGT1_313160-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,110,665..3,112,183(+)	hypothetical protein	5.589	25	OG6_160718
TGGT1_313180	TGGT1_313180-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,115,853..3,121,175(-)	putative cell-cycle-associated protein kinase PRP4	5.589	30	OG6_102293
TGGT1_313190	TGGT1_313190-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,125,795..3,129,697(+)	Rab18/RabC-family small GTPase	5.589	30	OG6_101993
TGGT1_313200	TGGT1_313200-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,132,254..3,140,292(+)	leucine rich repeat-containing protein	5.589	42	OG6_101086
TGGT1_313210	TGGT1_313210-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,141,463..3,148,881(-)	hypothetical protein	5.589	21	OG6_491514
TGGT1_313220	TGGT1_313220-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,155,008..3,159,309(+)	hypothetical protein	5.589	19	OG6_492358
TGGT1_313230	TGGT1_313230-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,161,335..3,165,437(-)	eukaryotic initiation factor-2, alpha subunit	5.589	41	OG6_101220
TGGT1_313235	TGGT1_313235-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,168,080..3,169,483(-)	hypothetical protein	5.589	17	OG6_490260
TGGT1_313240	TGGT1_313240-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,172,908..3,178,231(+)	putative ethylene-responsive RNA helicase	5.589	34	OG6_167010
TGGT1_313250	TGGT1_313250-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,179,791..3,180,326(+)	hypothetical protein	5.589	14	OG6_491185
TGGT1_313270	TGGT1_313270-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,183,953..3,196,338(+)	hypothetical protein	5.589	20	OG6_491492
TGGT1_313273	TGGT1_313273-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,196,667..3,196,867(+)	hypothetical protein	5.589	11	OG6_491156
TGGT1_313280	TGGT1_313280-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,199,515..3,206,768(+)	WD domain, G-beta repeat-containing protein	5.589	36	OG6_102166
TGGT1_313290	TGGT1_313290-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,208,385..3,212,332(-)	MORN repeat-containing protein	5.589	33	OG6_145964
TGGT1_313300	TGGT1_313300-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,216,718..3,220,045(+)	YL1 nuclear protein C-terminal domain-containing protein	5.589	30	OG6_104390
TGGT1_313305	TGGT1_313305-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,220,752..3,222,070(-)	hypothetical protein	5.589	12	OG6_490969
TGGT1_313310	TGGT1_313310-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,222,916..3,229,150(+)	DnaJ domain-containing protein	5.589	81	OG6_102152
TGGT1_313318	TGGT1_313318-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,232,516..3,234,183(+)	hypothetical protein	5.589	16	OG6_135672
TGGT1_313322	TGGT1_313322-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,234,207..3,234,497(+)	hypothetical protein	5.589	13	OG6_490985
TGGT1_313330	TGGT1_313330-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,236,076..3,242,862(-)	rhoptry kinase family protein ROP27	5.589	31	OG6_490468
TGGT1_313340	TGGT1_313340-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,246,107..3,255,996(-)	hypothetical protein	5.589	19	OG6_491659
TGGT1_313350	TGGT1_313350-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,261,612..3,266,979(+)	hypothetical protein	5.589	54	OG6_102214
TGGT1_313360	TGGT1_313360-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,271,727..3,276,184(+)	hypothetical protein	5.589	16	OG6_491479
TGGT1_313370	TGGT1_313370-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,281,764..3,287,206(+)	hypothetical protein	5.589	27	OG6_489285
TGGT1_313380	TGGT1_313380-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,292,372..3,294,103(+)	hypothetical protein	5.589	35	OG6_134706
TGGT1_313385	TGGT1_313385-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,296,399..3,296,994(-)	hypothetical protein	5.589	22	OG6_223111
TGGT1_313390	TGGT1_313390-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,299,999..3,300,967(+)	ribosomal protein RPL6	5.589	31	OG6_101188
TGGT1_313400	TGGT1_313400-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,303,512..3,308,107(-)	DnaJ domain-containing protein	5.589	33	OG6_102921
TGGT1_313410	TGGT1_313410-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,312,986..3,323,185(+)	proteasome 26S regulatory subunit	5.589	47	OG6_101799
TGGT1_313418	TGGT1_313418-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,323,250..3,325,022(+)	hypothetical protein	5.589	10	OG6_489733
TGGT1_313422	TGGT1_313422-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,325,070..3,329,568(-)	hypothetical protein	5.589	23	OG6_490400
TGGT1_313430	TGGT1_313430-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,334,289..3,356,350(+)	hypothetical protein	5.589	33	OG6_491633
TGGT1_313440	TGGT1_313440-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,358,899..3,359,828(-)	hypothetical protein	5.589	17	OG6_490032
TGGT1_313445	TGGT1_313445-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,363,940..3,366,534(+)	hypothetical protein	5.589	17	OG6_490513
TGGT1_313450	TGGT1_313450-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,368,375..3,368,806(-)	putative AP-2 complex subunit sigma-1	5.589	24	OG6_102766
TGGT1_313460	TGGT1_313460-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,369,208..3,369,954(+)	hypothetical protein	5.589	14	OG6_490732
TGGT1_313470	TGGT1_313470-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,371,412..3,381,372(+)	helix-hairpin-helix motif domain-containing protein	5.589	30	OG6_102506
TGGT1_313475	TGGT1_313475-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,383,010..3,384,154(+)	hypothetical protein	5.589	13	OG6_490668
TGGT1_313480	TGGT1_313480-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,385,333..3,400,705(+)	hypothetical protein	5.589	47	OG6_195768
TGGT1_313495	TGGT1_313495-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,402,775..3,413,318(-)	hypothetical protein	5.589	18	OG6_489586
TGGT1_313510	TGGT1_313510-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,414,262..3,414,768(+)	hypothetical protein	5.589	15	OG6_492188
TGGT1_313520	TGGT1_313520-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,418,305..3,419,783(+)	hypothetical protein	5.589	25	OG6_492150
TGGT1_313530	TGGT1_313530-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,425,000..3,425,214(-)	hypothetical protein	5.589	19	OG6_102262
TGGT1_313540	TGGT1_313540-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,428,424..3,432,563(-)	hypothetical protein	5.589	21	OG6_490989
TGGT1_313550	TGGT1_313550-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,433,952..3,435,739(+)	ribosomal protein RPL22	5.589	27	OG6_101227
TGGT1_313560	TGGT1_313560-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,438,810..3,439,331(-)	putative 60S ribosomal protein L7a	5.589	28	OG6_102271
TGGT1_313570	TGGT1_313570-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,441,822..3,447,739(+)	regulator of chromosome condensation (RCC1) repeat-containing protein	5.589	35	OG6_124292
TGGT1_313580	TGGT1_313580-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,449,132..3,451,848(-)	cytochrome b5 family heme/steroid binding domain-containing protein	5.589	26	OG6_102017
TGGT1_313590A	TGGT1_313590A-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,460,261..3,471,307(-)	hypothetical protein	5.589	52	OG6_103636
TGGT1_313590B	TGGT1_313590B-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,454,144..3,458,840(-)	hypothetical protein	5.589	52	OG6_103636
TGGT1_313600	TGGT1_313600-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,477,193..3,487,205(+)	DDHD domain-containing protein	5.589	27	OG6_103749
TGGT1_313630	TGGT1_313630-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,490,678..3,536,755(-)	hypothetical protein	5.589	20	OG6_489578
TGGT1_313640	TGGT1_313640-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,542,451..3,543,056(+)	hypothetical protein	5.589	26	OG6_134695
TGGT1_313650	TGGT1_313650-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,544,226..3,545,530(-)	hypothetical protein	5.589	17	OG6_491917
TGGT1_313660	TGGT1_313660-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,546,211..3,549,570(+)	hypothetical protein	5.589	16	OG6_491457
TGGT1_313665	TGGT1_313665-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,552,786..3,554,162(+)	hypothetical protein	5.589	26	OG6_165314
TGGT1_313670	TGGT1_313670-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,555,976..3,562,447(-)	adaptin n terminal region domain-containing protein	5.589	37	OG6_101228
TGGT1_313673	TGGT1_313673-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,562,732..3,563,862(-)	hypothetical protein	5.589	10	OG6_490937
TGGT1_313677	TGGT1_313677-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,564,523..3,565,528(-)	hypothetical protein	5.589	15	OG6_490082
TGGT1_313680	TGGT1_313680-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,567,426..3,571,539(+)	hypothetical protein	5.589	22	OG6_109976
TGGT1_313690	TGGT1_313690-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,574,530..3,585,874(-)	Sel1 repeat-containing protein	5.589	41	OG6_137478
TGGT1_313700	TGGT1_313700-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,587,235..3,591,120(+)	hypothetical protein	5.589	19	OG6_491611
TGGT1_313710	TGGT1_313710-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,591,884..3,598,146(-)	hypothetical protein	5.589	18	OG6_490091
TGGT1_313725	TGGT1_313725-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,601,518..3,609,673(-)	hypothetical protein	5.589	23	OG6_125234
TGGT1_313740	TGGT1_313740-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,616,244..3,616,719(+)	zinc finger (CCCH type) motif-containing protein	5.589	30	OG6_129560
TGGT1_313750	TGGT1_313750-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,623,027..3,625,195(-)	hypothetical protein	5.589	21	OG6_222951
TGGT1_313760	TGGT1_313760-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,627,910..3,637,673(-)	hypothetical protein	5.589	20	OG6_492014
TGGT1_313770	TGGT1_313770-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,641,261..3,649,922(-)	hypothetical protein	5.589	19	OG6_491872
TGGT1_313775	TGGT1_313775-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,650,347..3,651,368(+)	hypothetical protein	5.589	10	OG6_489960
TGGT1_313780	TGGT1_313780-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,653,434..3,654,825(-)	hypothetical protein	5.589	19	OG6_491716
TGGT1_313790	TGGT1_313790-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,659,222..3,662,326(+)	hypothetical protein	5.589	18	OG6_491397
TGGT1_313810	TGGT1_313810-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,665,097..3,667,076(+)	transcription initiation factor TFIID complex subunit TAF8	5.589	19	OG6_491393
TGGT1_313820	TGGT1_313820-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,670,473..3,672,329(-)	putative dynactin p25	5.589	23	OG6_103929
TGGT1_313830	TGGT1_313830-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,674,749..3,684,807(+)	AARP2CN (NUC121) domain-containing protein	5.589	35	OG6_102112
TGGT1_313840	TGGT1_313840-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,686,911..3,687,966(+)	hypothetical protein	5.589	14	OG6_490269
TGGT1_313848	TGGT1_313848-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,693,488..3,695,645(-)	hypothetical protein	5.589	12	OG6_492055
TGGT1_313852	TGGT1_313852-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,696,914..3,703,830(-)	hypothetical protein	5.589	16	OG6_489529
TGGT1_313860	TGGT1_313860-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,707,625..3,720,004(-)	regulator of chromosome condensation (RCC1) repeat-containing protein	5.589	18	OG6_490013
TGGT1_313870	TGGT1_313870-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,721,894..3,730,275(+)	zinc finger, C3HC4 type (RING finger) domain-containing protein	5.589	21	OG6_491730
TGGT1_313880	TGGT1_313880-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,733,495..3,734,448(+)	nuclear protein-like family protein	5.589	29	OG6_103127
TGGT1_313890	TGGT1_313890-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,742,748..3,747,382(-)	hypothetical protein	5.589	3	OG6r14_125878
TGGT1_313900	TGGT1_313900-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,752,886..3,763,570(+)	non-specific serine/threonine protein kinase	5.589	26	OG6_490883
TGGT1_313910	TGGT1_313910-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,766,770..3,770,119(+)	RNA recognition motif 2 protein	5.589	65	OG6_103687
TGGT1_313930	TGGT1_313930-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,773,998..3,786,202(+)	transmembrane protein	5.589	53	OG6_107295
TGGT1_313940	TGGT1_313940-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,786,866..3,788,716(+)	hypothetical protein	5.589	17	OG6_491356
TGGT1_313950	TGGT1_313950-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,793,750..3,799,688(+)	GMC oxidoreductase	5.589	34	OG6_100146
TGGT1_313960	TGGT1_313960-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,800,619..3,805,392(-)	ribosomal protein L19 protein	5.589	33	OG6_101282
TGGT1_313970	TGGT1_313970-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,806,383..3,814,493(+)	Phytanoyl-CoA dioxygenase (PhyH) superfamily protein	5.589	30	OG6_160183
TGGT1_313980	TGGT1_313980-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,815,596..3,821,252(-)	putative ribosome biogenesis protein nep1	5.589	35	OG6_101493
TGGT1_313990	TGGT1_313990-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,822,824..3,831,741(+)	CBF/Mak21 family protein	5.589	40	OG6_102698
TGGT1_314000	TGGT1_314000-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,833,817..3,837,738(-)	putative peptide methionine sulfoxide reductase msrB	5.589	28	OG6_100783
TGGT1_314020	TGGT1_314020-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,840,878..3,848,889(-)	hypothetical protein	5.589	48	OG6_132917
TGGT1_314030	TGGT1_314030-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,852,688..3,856,517(-)	hypothetical protein	5.589	23	OG6_489275
TGGT1_314042	TGGT1_314042-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,859,868..3,861,493(+)	putative cytochrome c1 heme lyase	5.589	52	OG6_101849
TGGT1_314055	TGGT1_314055-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,862,543..3,866,999(-)	putative splicing factor	5.589	26	OG6_219191
TGGT1_314070	TGGT1_314070-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,869,843..3,870,803(-)	hypothetical protein	5.589	20	OG6_492301
TGGT1_314080	TGGT1_314080-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,872,920..3,874,228(+)	hypothetical protein	5.589	19	OG6_491044
TGGT1_314090	TGGT1_314090-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,875,155..3,879,686(-)	proteasome beta subunit	5.589	25	OG6_101970
TGGT1_314100	TGGT1_314100-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,881,643..3,887,836(+)	tetratricopeptide repeat-containing protein	5.589	35	OG6_119584
TGGT1_314110	TGGT1_314110-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,889,563..3,892,115(-)	hypothetical protein	5.589	22	OG6_490688
TGGT1_314220	TGGT1_314220-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,899,733..3,903,800(-)	hypothetical protein	5.589	18	OG6_492059
TGGT1_314240	TGGT1_314240-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,908,440..3,923,379(+)	general transcription factor IIIC polypeptide 3 GTF3C3	5.589	37	OG6_201708
TGGT1_314250	TGGT1_314250-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,925,474..3,925,962(+)	bradyzoite rhoptry protein BRP1	5.589	16	OG6_100202
TGGT1_314260	TGGT1_314260-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,928,370..3,929,011(+)	hypothetical protein	5.589	17	OG6_489436
TGGT1_314265	TGGT1_314265-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,932,511..3,937,726(+)	hypothetical protein	5.589	17	OG6_489414
TGGT1_314267	TGGT1_314267-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,939,106..3,941,144(+)	hypothetical protein	5.589	14	OG6_489778
TGGT1_314270	TGGT1_314270-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,941,355..3,946,393(+)	peptidyl-tRNA hydrolase domain-containing protein	5.589	66	OG6_101033
TGGT1_314280	TGGT1_314280-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,947,897..3,950,522(-)	AAR2 protein	5.589	28	OG6_103436
TGGT1_314295	TGGT1_314295-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,951,643..3,956,234(+)	ribosomal l25 family protein	5.589	33	OG6_137035
TGGT1_314310	TGGT1_314310-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,956,354..3,958,899(-)	hypothetical protein	5.589	13	OG6_491312
TGGT1_314320	TGGT1_314320-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,961,649..3,967,760(+)	hypothetical protein	5.589	73	OG6_101533
TGGT1_314330	TGGT1_314330-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,970,720..3,980,340(+)	ABC transporter, ATP-binding domain-containing protein	5.589	31	OG6_100236
TGGT1_314340	TGGT1_314340-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,982,069..3,988,411(-)	Sodium:neurotransmitter symporter family protein	5.589	21	OG6_100347
TGGT1_314350	TGGT1_314350-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,992,777..3,993,397(-)	hypothetical protein	5.589	11	OG6_492361
TGGT1_314358	TGGT1_314358-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:3,993,477..4,000,520(+)	hypothetical protein	5.589	14	OG6_106751
TGGT1_314362	TGGT1_314362-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:4,000,990..4,007,611(+)	hypothetical protein	5.589	20	OG6_490584
TGGT1_314370	TGGT1_314370-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:4,009,722..4,013,794(-)	hypothetical protein	5.589	16	OG6_489312
TGGT1_314390	TGGT1_314390-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:4,017,631..4,021,934(-)	hypothetical protein	5.589	17	OG6_489409
TGGT1_314400	TGGT1_314400-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:4,024,213..4,027,840(+)	putative pyruvate dehydrogenase E1 component, beta subunit	5.589	32	OG6_101601
TGGT1_314410	TGGT1_314410-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:4,032,614..4,045,800(+)	putative aquarius	5.589	62	OG6_102954
TGGT1_314415	TGGT1_314415-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:4,047,142..4,049,311(-)	hypothetical protein	5.589	25	OG6_146111
TGGT1_314418	TGGT1_314418-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:4,051,911..4,052,980(-)	clathrin adaptor complex small chain family protein	5.589	28	OG6_105022
TGGT1_314422	TGGT1_314422-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:4,052,013..4,057,427(+)	rhodanese family domain-containing protein	5.589	24	OG6_100801
TGGT1_314430	TGGT1_314430-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:4,063,083..4,067,125(+)	serine/threonine specific protein phosphatase	5.589	32	OG6_100917
TGGT1_314440	TGGT1_314440-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:4,073,273..4,073,941(-)	hypothetical protein	5.589	14	OG6_492074
TGGT1_314450	TGGT1_314450-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:4,074,109..4,075,562(+)	hypothetical protein	5.589	21	OG6_492146
TGGT1_314460	TGGT1_314460-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:4,077,809..4,078,864(-)	hypothetical protein	5.589	23	OG6_492005
TGGT1_314470	TGGT1_314470-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:4,080,284..4,082,872(+)	hypothetical protein	5.589	27	OG6_222931
TGGT1_314480	TGGT1_314480-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:4,085,755..4,095,302(+)	hypothetical protein	5.589	40	OG6_144703
TGGT1_314482	TGGT1_314482-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:4,096,572..4,097,771(-)	hypothetical protein	5.589	16	OG6_489280
TGGT1_314485	TGGT1_314485-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:4,104,949..4,105,641(+)	hypothetical protein	5.589	15	OG6_492266
TGGT1_314487	TGGT1_314487-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:4,106,466..4,107,128(+)	hypothetical protein	5.589	14	OG6_491096
TGGT1_314490	TGGT1_314490-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:4,109,803..4,111,192(+)	hypothetical protein	5.589	14	OG6_490597
TGGT1_314500	TGGT1_314500-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:4,111,964..4,122,277(-)	subtilisin SUB2	5.589	79	OG6_100121
TGGT1_314515	TGGT1_314515-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:4,126,385..4,131,965(-)	hypothetical protein	5.589	18	OG6_491793
TGGT1_314530	TGGT1_314530-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:4,135,885..4,146,012(+)	RPAP1 family protein	5.589	28	OG6_490901
TGGT1_314540	TGGT1_314540-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:4,148,344..4,152,513(-)	hypothetical protein	5.589	27	OG6_139493
TGGT1_314550	TGGT1_314550-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:4,155,294..4,156,307(-)	hypothetical protein	5.589	17	OG6_490760
TGGT1_314570	TGGT1_314570-t26_1	Toxoplasma gondii GT1	AAQM03000413:28..3,247(-)	hypothetical protein	5.589	27	OG6_224239
TGGT1_314670	TGGT1_314670-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:4,164,818..4,166,032(-)	hypothetical protein	5.589	16	OG6_491181
TGGT1_314680	TGGT1_314680-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:4,168,127..4,168,814(-)	hypothetical protein	5.589	13	OG6_490254
TGGT1_314690	TGGT1_314690-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:4,168,871..4,173,014(-)	hypothetical protein	5.589	29	OG6_103248
TGGT1_314695	TGGT1_314695-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:4,174,656..4,175,306(-)	hypothetical protein	5.589	15	OG6_492179
TGGT1_314700	TGGT1_314700-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:4,176,267..4,180,811(-)	hypothetical protein	5.589	22	OG6_489901
TGGT1_314710	TGGT1_314710-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:4,183,531..4,187,284(-)	carrier superfamily protein	5.589	32	OG6_107804
TGGT1_314715	TGGT1_314715-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:4,188,257..4,188,820(+)	hypothetical protein	5.589	15	OG6_490000
TGGT1_314720	TGGT1_314720-t26_1	Toxoplasma gondii GT1	TGGT1_chrXI:4,190,952..4,193,477(+)	putative Sedlin protein	5.589	30	OG6_103373
